pair of nodes,8
l d s,8
 a bolotov,8
quali cation problem,8
r reiter,8
domain t,8
knowledgeacquisition tools,8
l s,8
x i,8
x p,8
previous ones,8
general form,8
o grumberg,8
r kowalski,8
different kinds,8
fi p,8
di erent,8
resolution calculus,8
v brusoni,8
internal points,8
u v,8
temporal object model,8
tuple t,8
compact representation,8
current implementation,8
anonymous referees,8
different times,8
maximal number,8
temporal formalism,8
ctl model,8
d dubois,8
query performance,8
variables xi,8
point events,8
new operators,8
t0  t0,8
dimensional expression,8
event tokens,8
metavariable rxy,8
a provetti,8
qg ,8
computer science department,8
variable x,8
multimedia objects,8
concurrent metatem,8
n times,8
second case,8
path quantifier,8
temporal tableau query,8
ectl formula f,8
intervalbased semantics,8
first approach,8
ladkin ,8
temporal counterpart,8
 y shahar,8
language processing,8
maximal validity intervals,8
time ,8
dimensional objects,8
number of states,8
h  ,8
observable states,8
query evaluation,8
events in r occur,8
relational tables,8
path p,8
events in e,8
first instant,8
basic time interval ,8
new operator,8
time logics,8
abstraction refinement,8
scenario s,8
idsa relations,8
signal edge,8
userdefined coercion functions,8
te  tie,7
base relations,7
original problem,7
agent behaviour,7
square inference,7
lineartime case,7
clifford j,7
ftp model,7
exploration method,7
ltl formulas,7
 6fi,7
re   se ,7
data expiration,7
acm sigmod intal conf,7
 e mota,7
movie databases,7
maximal tractable subclass,7
original history,7
new table versions,7
context ontology,7
interval  t,7
temporal datatypes,7
calendar schemas,7
s w tu,7
order relation,7
job relation,7
representation language,7
third international workshop,7
k  tm,7
indeterminate intervals,7
userdefined periods,7
formal syntax,7
bitemporal database,7
ai applications,7
square brackets,7
expired history,7
join algorithm,7
wavelet transform,7
dftcn ld,7
intervals of time,7
spatial reasoning,7
certain constraints,7
object data model,7
time i,7
relation r ,7
type temporalh,7
execution of change,7
weak interpretation,7
modal formulas,7
t henzinger,7
subsequence matching,7
additional information,7
number of tuples,7
natural language understanding,7
logic of time,7
action scenario,7
13 ,7
condition states,7
planning domains,7
fullpath d,7
complexity results,7
linear time model,7
example problem instance,7
individual distributions,7
time attributes,7
temporal predicates,7
fifth international workshop,7
value v,7
esnfsp r,7
time figure,7
past atom memory,7
 g ,7
approximation algorithm,7
temporal contexts,7
y i,7
default value,7
interpretation i1,7
r marin,7
time span,7
time specification,7
possible relationships,7
e x p p,7
attribute timestamping,7
i t,7
branch nominals,7
indexing structure,7
semantics of evaluation,7
propositional variable,7
such queries,7
same output,7
heating system,7
data abstraction,7
practical applicability,7
ordered sets,7
temporal restriction,7
knowledge types,7
c liu,7
e d,7
e f,7
m j p,7
different components,7
preliminary report,7
different representations,7
endpoint relations,7
following manner,7
n  ,7
initial value,7
temporal rules,7
ecstructure h,7
uniform way,7
ectl fairness constraints,7
satisfaction relation,7
 m abadi,7
duration variables,7
synthetic data sets,7
granule g,7
atomic tests,7
nonmonotonic reasoning,7
space overhead,7
a c,7
 m ,7
d cukierman,7
 mi,7
w van der hoek,7
constant time,7
disjunction of literals,7
same process,7
frame of time,7
course of time,7
extreme probabilities,7
standard way,7
current value,7
representation of time,7
pattern itemset,7
such events,7
security policies,7
repetitive series,7
repetition pattern,7
query time,7
temporal ones,7
proceedings of aaai86,7
granularity finer,7
possibility theory,7
new formalism,7
delay time,7
syntactic sugar,7
qualitative constraint,7
logic journal,7
temporal representations,7
starting instant,7
t  t  t,7
history h,7
clock assignment,7
typed graph,7
i ahn,7
new observations,7
boolean operators,7
data blackboard,7
slight adaptation,7
polynomial problem,7
temporal assertion,7
k makki,7
disjunctive relations,7
language understanding,7
event language,7
induction hypothesis,7
other companies,7
conventional databases,7
 fifi,7
other tasks,7
ftp n j,7
implicit information,7
acm computing surveys,7
such applications,7
 s0,7
 sd,7
bounds on differences constraints,7
binder ,7
sanibel island,7
rat i,7
delayed effects,7
t1  t,7
 van beek,7
ec problem,7
minimal constraints,7
standard form,7
immediate successor,7
temporal semantics,7
possible mvis,7
domain case,7
 c1,7
x figure,7
integral aspect,7
specification language,7
h  i,7
propositional temporal logic,7
coupling conditions,7
binary temporal constraints,7
each mondays,7
inference relation,7
states in ,7
finite subset,7
v1 ,7
timepoint t,7
large class,7
temporal constraint propagation,7
key west,7
multiagent realtime systems,7
equivalent network,7
important part,7
proactive updates,7
 ladkin,7
 shoham,7
world state,7
i hodkinson,7
ternary constraints,7
control relations,7
f l,7
f a,7
autonomous agents,7
generalized interval algebra,7
transition relation,7
let h ,7
clinical domains,7
n ia,7
resolution approach,7
ekm  ,7
such value,7
indfunctional frames,7
bijective relation,7
updates per transaction timestamp,7
m a orgun,7
constraint solvers,7
causal relationships,7
automatic verification,7
general structures,7
object level,7
first time,7
strong interpretation,7
joint conference,7
basic actions,7
eloop in ,7
event ordering,7
   fi  ,7
az a,7
small problems,7
restricted quantifiers,7
b y,7
rule engine,7
basic interval relations,7
preclause form,7
direct access,7
object database standard,7
reference intervals,7
calendar expression,7
path dsi,7
s  hhn,7
exponential space,7
temporal formulas,7
time operators,7
logical labels,7
other relation,7
contractnet protocol,7
time granularity concepts,7
subsequent states,7
jf condotta,7
operation ,7
eventuality resolution rule,7
material implication,7
several types,7
ui jm,7
collection monoids,7
 tp,7
 t4,7
shoham ,7
knave system,7
individual variables,7
problem space,7
next state,7
focus interval,7
detailed description,7
a sistla,7
u hustadt,7
discrete fluents,7
klsp r,7
ts  tis,7
prototype implementation,7
x  x,7
communication interval,7
time unit class,7
 p vanbeek,7
 d ,7
negation normal form,7
layered structure,7
relation employee,7
certain time,7
formula u,7
formula g,7
new variables,7
unit clause,7
 e a emerson,7
timeinterval structure,7
s0  d2 a,7
personal communication,7
historical query,7
space cost,7
control sequence,7
concurrency control,7
null value,7
primitive type,7
other methods,7
tableau method,7
interval list,7
interval a,7
interval z,7
uncertainty vector,7
qualitative value,7
specifications s,7
constraint database,7
mplp  ,7
complexity analysis,7
p s,7
same day,7
     fi,7
temporal interpretation,7
basic types,7
second condition,7
experiment design,7
end ,7
clk  ckk1,7
p z,7
p p,7
operational semantics,7
event er,7
probabilistic reasoning,7
  m,7
temporal type system,7
default persistence,7
 j clifford,7
a galton,7
storage space,7
evaluation function,7
other systems,7
 c jensen,7
e2 terminates,7
information sources,7
simulation clause,7
particular type,7
goodness value,7
constraint programming,7
methodologies for intelligent systems,7
ltl formula,7
resolution technique,7
submission time,7
multiple granularity,7
benchmark queries,7
 klaus p jantke,7
program synthesis,7
university of texas,7
l t,7
reference time,7
one day,7
corresponding temporal type,7
inductive hypothesis,7
university of amsterdam,7
x  ,7
related pair,7
path formula,7
x e,7
particular point,7
condition c,7
event occurrence,7
b seeger,7
units for time specification,7
instant type,7
american association,7
automataatheoretic approach,7
sequences of events,7
spatial databases,7
event rules,7
causal rule,7
unit movement vectors,7
alc qi,7
conjunction of literals,7
temporal formalisms,7
chronicle function c,7
p blackburn,7
onevariable fragment,7
composed statement terminates,7
 fi fi ,7
deductive database,7
transition rules,7
rst order logic,7
chronicle functions,7
treatment of periodic events,7
 ps,7
granularity h,7
computability results,7
expansion criteria,7
discrete models,7
validity interval,7
closed interval,7
critique tags,7
msop  t ,7
proposition p,7
finite past,7
indu ,7
dynamic systems,7
inductive classi cation,7
stp frameworks,7
computational properties,7
rangepoint queries,7
pairs of intervals,7
reference time query,7
node selection condition,7
coercion function c,7
agent theories,7
various kinds,7
data structure,7
research council,7
      fi,7
length k,7
abstract substitutions,7
a m ramsay,7
side conditions,7
single point,7
d u d,7
syntactic structure,7
abstraction interval,7
specific context,7
contextforming mechanism,7
constraint refutation,7
righthand side,7
